x,y,z,class,paths
-2.49E+00,6.92E+00,-5.45E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_283-288.wav
-2.32E+00,6.97E+00,-6.47E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_288-292.wav
-2.46E+00,6.94E+00,-5.65E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_292-297.wav
-2.53E+00,6.90E+00,-1.78E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_297-301.wav
-9.74E-01,7.13E+00,2.10E-02,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_301-306.wav
-2.58E+00,6.89E+00,-3.59E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_306-310.wav
-1.69E+00,6.74E+00,-1.04E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_31-36.wav
-1.48E+00,8.59E+00,1.36E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_310-315.wav
-1.88E+00,7.22E+00,-2.00E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_315-319.wav
-1.75E+00,6.36E+00,-9.60E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_319-324.wav
-2.38E+00,6.95E+00,-6.29E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_324-328.wav
-2.13E+00,7.06E+00,-4.92E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_328-333.wav
-1.95E+00,5.22E+00,-3.36E-02,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_333-337.wav
-1.54E+00,5.20E+00,-7.83E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_337-342.wav
-1.50E+00,5.21E+00,-8.53E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_342-346.wav
-1.52E+00,5.23E+00,-8.55E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_346-351.wav
-1.58E+00,6.19E+00,-5.22E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_351-355.wav
-1.40E+00,5.26E+00,-9.76E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_355-360.wav
-1.85E+00,7.18E+00,-3.24E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_36-40.wav
-1.02E+00,6.08E+00,-1.80E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_360-364.wav
-1.76E+00,4.91E+00,-2.44E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_364-369.wav
-1.62E+00,5.18E+00,-4.71E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_369-373.wav
-6.49E-01,5.51E+00,-1.97E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_373-378.wav
-6.45E-01,5.52E+00,-1.97E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_378-382.wav
-6.39E-01,5.43E+00,-2.13E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_382-387.wav
-9.41E-01,5.68E+00,-1.83E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_387-391.wav
-1.21E-02,5.45E+00,-2.95E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_391-396.wav
-6.26E-02,5.47E+00,-2.85E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_396-400.wav
-9.67E-02,6.79E+00,1.84E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_4-9.wav
-1.75E+00,6.36E+00,-9.64E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_40-45.wav
-1.81E+00,6.59E+00,-1.23E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_400-405.wav
-1.79E+00,6.57E+00,-1.25E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_405-409.wav
-1.75E+00,7.15E+00,-4.87E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_409-414.wav
-2.15E+00,6.95E+00,-6.63E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_414-418.wav
-1.03E+00,6.14E+00,-1.79E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_418-423.wav
-1.39E+00,6.17E+00,-6.89E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_423-427.wav
-1.03E+00,6.14E+00,-1.79E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_427-432.wav
-6.87E-01,6.04E+00,-1.81E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_432-436.wav
-4.37E-02,5.48E+00,-2.87E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_436-441.wav
-8.70E-02,5.46E+00,-2.85E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_441-445.wav
-1.43E+00,5.43E+00,-1.25E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_445-450.wav
-1.71E+00,6.42E+00,-9.57E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_45-49.wav
-7.76E-01,5.64E+00,-1.88E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_450-454.wav
-1.34E+00,5.30E+00,-1.09E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_454-459.wav
-3.53E-02,5.56E+00,-2.82E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_459-463.wav
-8.91E-01,5.59E+00,-1.84E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_463-468.wav
-6.91E-01,5.53E+00,-1.99E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_468-472.wav
-1.35E+00,5.29E+00,-1.04E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_472-477.wav
-7.40E-01,5.86E+00,-1.17E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_477-481.wav
7.58E+00,5.57E+00,1.18E+00,2,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_481-486.wav
2.38E-01,6.70E-01,2.49E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_486-490.wav
-1.63E+00,6.47E+00,-1.25E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_49-54.wav
2.46E-01,6.51E-01,2.50E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_490-495.wav
3.31E-01,4.47E-01,2.56E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_495-499.wav
3.41E-01,4.24E-01,2.56E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_499-504.wav
3.52E-01,4.05E-01,2.57E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_504-508.wav
3.47E-01,4.14E-01,2.57E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_508-513.wav
3.46E-01,4.15E-01,2.57E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_513-517.wav
3.60E-01,3.92E-01,2.58E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_517-522.wav
4.70E-01,2.11E-01,2.64E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_522-526.wav
5.00E-01,1.66E-01,2.66E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_526-531.wav
5.00E-01,1.67E-01,2.66E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_531-535.wav
5.01E-01,1.65E-01,2.66E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_535-540.wav
-1.82E+00,6.61E+00,-1.21E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_54-58.wav
5.02E-01,1.63E-01,2.66E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_540-544.wav
5.06E-01,1.55E-01,2.67E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_544-549.wav
4.85E-01,1.82E-01,2.65E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_549-553.wav
2.26E-01,7.01E-01,2.49E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_553-558.wav
2.25E-01,7.03E-01,2.49E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_558-562.wav
2.30E-01,6.92E-01,2.49E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_562-567.wav
2.19E-01,7.14E-01,2.48E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_567-571.wav
2.23E-01,7.06E-01,2.49E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_571-576.wav
1.24E-01,9.13E-01,2.39E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_576-580.wav
-2.29E+00,6.96E+00,-6.74E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_58-63.wav
8.33E-02,9.93E-01,2.35E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_580-585.wav
6.98E-02,1.04E+00,2.33E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_585-589.wav
8.43E-02,9.92E-01,2.35E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_589-594.wav
7.23E-02,1.03E+00,2.33E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_594-598.wav
3.03E-02,1.16E+00,2.28E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_598-603.wav
2.69E-02,1.16E+00,2.28E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_603-607.wav
-1.97E-02,1.28E+00,2.22E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_607-612.wav
-3.15E-02,1.31E+00,2.21E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_612-616.wav
8.35E-03,1.21E+00,2.26E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_616-621.wav
-3.39E-02,1.31E+00,2.20E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_621-625.wav
-3.48E-02,1.32E+00,2.20E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_625-630.wav
-1.78E+00,6.60E+00,-1.17E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_63-67.wav
-2.48E-02,1.29E+00,2.22E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_630-634.wav
-3.29E-02,1.31E+00,2.20E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_634-639.wav
-3.26E-02,1.31E+00,2.20E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_639-643.wav
-3.39E-02,1.31E+00,2.20E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_643-648.wav
-1.74E+00,4.61E+00,-1.33E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_648-652.wav
-3.64E-02,1.32E+00,2.20E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_652-657.wav
-1.75E+00,4.65E+00,-1.22E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_657-661.wav
-2.60E+00,6.89E+00,-3.45E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_661-666.wav
-2.58E+00,6.88E+00,-3.86E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_666-670.wav
-1.87E+00,6.64E+00,-1.18E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_67-72.wav
-2.58E+00,6.87E+00,-3.57E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_670-675.wav
-1.97E+00,5.34E+00,-1.56E-02,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_675-679.wav
-1.76E+00,4.71E+00,-1.65E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_679-684.wav
-1.76E+00,4.67E+00,-2.26E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_684-688.wav
-1.75E+00,4.71E+00,-2.50E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_688-693.wav
-1.76E+00,4.66E+00,-2.12E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_693-697.wav
-1.76E+00,4.68E+00,-2.29E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_697-702.wav
-1.56E+00,5.18E+00,-7.17E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_702-706.wav
-1.73E+00,4.79E+00,-2.95E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_706-711.wav
-1.76E+00,4.69E+00,-2.26E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_711-715.wav
-1.74E+00,4.78E+00,-2.82E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_715-720.wav
-2.28E+00,6.89E+00,-7.47E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_72-76.wav
-1.38E+00,5.29E+00,-1.03E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_720-724.wav
-6.40E-01,5.43E+00,-2.13E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_724-729.wav
-1.40E+00,5.34E+00,-1.11E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_729-733.wav
-1.75E+00,4.89E+00,-9.83E-02,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_733-738.wav
-1.75E+00,4.89E+00,-9.06E-02,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_738-742.wav
-8.94E-01,5.82E+00,-1.12E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_742-747.wav
-5.49E-01,6.19E+00,-1.92E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_747-751.wav
-9.74E-02,6.99E+00,1.62E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_751-756.wav
-3.14E-01,7.26E+00,-1.41E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_756-760.wav
-2.59E+00,6.89E+00,-3.38E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_76-81.wav
-1.00E+00,6.30E+00,-1.71E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_760-765.wav
-2.27E+00,6.99E+00,-6.62E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_765-769.wav
-2.57E+00,6.93E+00,-3.36E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_769-774.wav
-2.59E+00,6.89E+00,-3.44E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_774-778.wav
-1.65E+00,5.34E+00,-7.04E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_778-783.wav
-2.42E+00,6.94E+00,-5.95E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_783-787.wav
-2.37E+00,6.95E+00,-6.32E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_787-792.wav
-2.27E+00,6.98E+00,-6.18E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_792-796.wav
-1.48E+00,6.75E+00,-3.88E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_796-801.wav
-1.67E+00,6.41E+00,-7.41E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_801-805.wav
-1.54E+00,6.56E+00,-5.58E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_805-810.wav
-2.41E+00,6.94E+00,-6.17E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_81-85.wav
-5.73E-01,6.19E+00,-1.92E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_810-814.wav
-1.67E+00,5.73E+00,-3.51E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_814-819.wav
-1.52E+00,5.42E+00,-8.01E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_819-823.wav
-1.75E+00,4.91E+00,-1.19E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_823-828.wav
-1.74E+00,4.91E+00,-1.17E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_828-832.wav
-1.43E+00,5.40E+00,-5.69E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_832-837.wav
-8.86E-01,6.30E+00,-1.73E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_837-841.wav
-1.43E+00,5.43E+00,-1.23E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_841-846.wav
4.77E-02,5.47E+00,-2.96E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_846-850.wav
-2.59E+00,6.89E+00,-3.59E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_85-90.wav
-1.79E+00,6.54E+00,-1.27E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_850-855.wav
-1.20E-01,5.45E+00,-2.79E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_855-859.wav
-8.55E-01,5.60E+00,-1.84E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_859-864.wav
-6.38E-01,5.43E+00,-2.13E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_864-868.wav
9.88E-02,5.82E+00,-2.71E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_868-873.wav
-7.88E-01,5.86E+00,-1.77E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_873-877.wav
-1.41E+00,5.37E+00,-1.15E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_877-882.wav
-8.82E-01,5.64E+00,-1.87E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_882-886.wav
-1.41E+00,5.37E+00,-1.06E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_886-891.wav
-1.36E+00,5.37E+00,-1.22E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_891-895.wav
-1.75E+00,4.88E+00,-9.41E-02,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_895-900.wav
-8.69E-01,7.56E+00,8.06E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_9-13.wav
-2.09E+00,7.09E+00,-4.57E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_90-94.wav
-1.48E+00,5.43E+00,-8.33E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_900-904.wav
-1.43E+00,6.10E+00,-5.15E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_904-909.wav
-1.07E+00,6.70E+00,-6.68E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_909-913.wav
-1.40E+00,6.59E+00,-6.75E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_913-918.wav
-8.70E-01,6.58E+00,-1.17E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_918-922.wav
-1.68E+00,6.61E+00,-1.11E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_922-927.wav
-1.24E+00,7.91E+00,3.04E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_927-931.wav
-2.55E+00,7.04E+00,-1.20E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_931-936.wav
-2.17E-03,5.46E+00,-2.93E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_936-940.wav
-2.27E+00,6.96E+00,-6.36E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_94-99.wav
-2.55E+00,6.99E+00,-1.41E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_940-945.wav
-2.54E+00,6.91E+00,-1.75E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_945-949.wav
-1.74E+00,6.67E+00,-1.08E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_949-954.wav
-1.87E+00,7.22E+00,-2.54E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_954-958.wav
-1.81E+00,7.17E+00,-4.30E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_958-963.wav
-6.39E-01,7.12E+00,-2.56E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_963-967.wav
-9.64E-01,7.16E+00,7.55E-02,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_967-972.wav
-2.55E+00,7.07E+00,1.11E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_972-976.wav
-1.46E+00,6.87E+00,2.26E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_976-981.wav
-1.81E+00,6.66E+00,-1.09E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_981-985.wav
-1.78E+00,6.66E+00,-1.16E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_985-990.wav
-1.74E+00,5.01E+00,-2.78E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_99-103.wav
-2.55E+00,7.06E+00,-6.58E-02,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_990-994.wav
-2.56E+00,7.04E+00,-1.24E-01,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_994-999.wav
-1.31E+00,6.44E+00,-1.41E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T200000+1000_REC_999-1003.wav
-1.46E+00,1.11E+01,2.04E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T220000+1000_REC_0-4.wav
-1.03E+00,1.07E+01,2.89E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T220000+1000_REC_1003-1008.wav
-3.20E-01,1.02E+01,3.15E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T220000+1000_REC_1008-1012.wav
-1.05E+00,1.17E+01,2.22E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T220000+1000_REC_1012-1017.wav
-1.06E+00,1.18E+01,2.19E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T220000+1000_REC_1017-1021.wav
-1.00E+00,1.15E+01,2.27E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T220000+1000_REC_1021-1026.wav
-1.10E+00,1.17E+01,2.11E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T220000+1000_REC_1026-1030.wav
-1.32E+00,1.06E+01,2.97E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T220000+1000_REC_103-108.wav
-1.01E+00,1.13E+01,2.25E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T220000+1000_REC_1030-1035.wav
-9.53E-01,1.04E+01,3.01E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T220000+1000_REC_1035-1039.wav
-8.75E-01,1.11E+01,2.28E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T220000+1000_REC_1039-1044.wav
-9.90E-01,1.13E+01,2.27E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T220000+1000_REC_1044-1048.wav
-2.30E-02,9.62E+00,3.34E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T220000+1000_REC_1048-1053.wav
7.68E-04,9.57E+00,3.35E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T220000+1000_REC_1053-1057.wav
3.45E-03,9.47E+00,3.30E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T220000+1000_REC_1057-1062.wav
-8.31E-01,1.05E+01,3.01E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T220000+1000_REC_1062-1066.wav
-1.27E+00,1.07E+01,1.99E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T220000+1000_REC_1066-1071.wav
-1.32E+00,1.16E+01,1.99E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T220000+1000_REC_1071-1075.wav
-1.29E+00,1.06E+01,1.97E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T220000+1000_REC_1075-1080.wav
-1.48E+00,1.04E+01,2.41E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T220000+1000_REC_108-112.wav
-1.44E+00,1.07E+01,2.13E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T220000+1000_REC_1080-1084.wav
-9.70E-01,9.52E+00,2.15E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T220000+1000_REC_1084-1089.wav
-5.22E-01,8.31E+00,1.77E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T220000+1000_REC_1089-1093.wav
-5.16E-01,8.29E+00,1.79E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T220000+1000_REC_1093-1098.wav
-4.99E-01,9.19E+00,2.65E+00,0,D:\PhD-data\Tarcutta-DryA-20210427\20210427T220000+1000_REC_1098-1102.wav
