x,y,z,class,sound_path
-2.20E+01,-3.21E+00,5.48E-01,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB113_14.wav
-2.10E+01,-1.81E+00,-2.50E-01,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB113_2.wav
-2.22E+01,-3.23E+00,1.17E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB113_3.wav
-2.10E+01,-1.98E+00,1.51E-01,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB113_4.wav
-1.66E+01,1.14E+01,-4.44E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB113_5.wav
-1.92E+01,4.60E+00,-3.83E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB113_6.wav
-1.66E+01,8.66E+00,-4.51E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB113_7.wav
-2.23E+01,-3.40E+00,9.81E-01,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB113_8.wav
-2.27E+01,-3.81E+00,1.68E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB113_9.wav
-2.21E+01,-3.26E+00,9.52E-01,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB114_1.wav
-1.41E+01,1.62E+01,-4.83E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB114_10.wav
-1.68E+01,1.01E+01,-2.59E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB114_11.wav
-1.82E+01,5.63E+00,-7.58E-01,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB114_12.wav
-1.35E+01,1.44E+01,-5.23E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB114_13.wav
-1.77E+01,8.17E+00,-1.87E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB114_14.wav
-2.16E+01,-3.15E+00,2.96E-01,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB114_2.wav
-1.63E+01,7.13E+00,-3.68E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB114_3.wav
-1.64E+01,6.90E+00,-3.56E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB114_4.wav
-1.71E+01,4.96E+00,-2.36E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB114_5.wav
-1.06E+01,1.83E+01,-4.14E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB114_6.wav
-1.57E+01,1.08E+01,-4.16E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB114_7.wav
-1.72E+01,5.13E+00,-2.07E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB114_8.wav
-1.51E+01,1.39E+01,-4.77E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB114_9.wav
-1.82E+01,4.15E+00,-1.19E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB115_1.wav
-1.84E+01,2.96E+00,-1.12E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB115_10.wav
-1.86E+01,2.54E+00,-1.38E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB115_11.wav
-1.90E+01,-1.12E-01,1.43E-01,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB115_12.wav
-1.64E+01,8.02E+00,-2.60E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB115_13.wav
-1.64E+01,7.98E+00,-2.62E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB115_14.wav
-1.86E+01,2.49E+00,-1.23E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB115_2.wav
-2.22E+01,-3.18E+00,1.08E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB115_3.wav
-2.20E+01,-3.10E+00,7.64E-01,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB115_4.wav
-2.27E+01,-3.80E+00,1.82E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB115_5.wav
-2.17E+01,-2.83E+00,4.42E-01,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB115_6.wav
-1.82E+01,4.07E+00,-2.29E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB115_7.wav
-2.25E+01,-3.66E+00,1.81E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB115_8.wav
-2.19E+01,-3.16E+00,1.68E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB115_9.wav
-1.89E+01,1.64E+00,-1.13E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB116_1.wav
-1.55E+01,1.46E+01,-4.45E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB116_10.wav
-1.19E+01,1.66E+01,-5.07E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB116_11.wav
-1.59E+01,1.57E+01,-3.57E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB116_12.wav
-1.10E+01,1.85E+01,-3.98E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB116_13.wav
-1.31E+01,2.08E+01,-1.05E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB116_14.wav
-2.20E+01,-3.17E+00,1.32E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB116_2.wav
-1.87E+01,9.85E-01,-2.16E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB116_3.wav
-2.06E+01,-1.41E+00,-1.11E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB116_4.wav
-1.79E+01,4.85E+00,-3.18E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB116_5.wav
-1.76E+01,5.18E+00,-3.39E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB116_6.wav
-1.82E+01,1.10E+01,-3.51E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB116_7.wav
-1.57E+01,1.08E+01,-4.05E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB116_8.wav
-1.76E+01,1.13E+01,-3.24E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB116_9.wav
-1.33E+01,2.10E+01,-5.55E-01,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB117_1.wav
-1.18E+01,1.50E+01,-5.45E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB117_10.wav
-1.35E+01,1.42E+01,-5.29E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB117_11.wav
-1.62E+01,7.27E+00,-1.77E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB117_12.wav
-1.79E+01,6.09E+00,-1.46E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB117_13.wav
-1.88E+01,1.78E+00,-5.93E-01,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB117_14.wav
-1.52E+01,1.41E+01,-4.79E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB117_2.wav
-1.38E+01,1.37E+01,-5.24E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB117_3.wav
-1.72E+01,1.00E+01,-3.81E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB117_4.wav
-1.21E+01,1.55E+01,-5.29E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB117_5.wav
-1.42E+01,1.67E+01,-3.35E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB117_6.wav
-1.62E+01,1.22E+01,-3.60E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB117_7.wav
-1.75E+01,1.17E+01,-2.85E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB117_8.wav
-1.82E+01,4.91E+00,-5.72E-01,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB117_9.wav
-1.87E+01,3.35E+00,-1.13E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB118_1.wav
-1.86E+01,9.40E+00,-4.43E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB118_10.wav
-1.84E+01,1.14E+01,-3.64E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB118_11.wav
-2.09E+01,-1.87E+00,-1.67E-01,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB118_12.wav
-1.90E+01,3.11E-01,-4.14E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB118_13.wav
-2.21E+01,-2.70E+00,-9.72E-02,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB118_14.wav
-1.91E+01,3.40E-01,-5.63E-01,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB118_2.wav
-1.79E+01,6.19E+00,-1.85E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB118_3.wav
-1.93E+01,2.54E+00,-9.27E-01,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB118_4.wav
-1.93E+01,1.22E+00,-1.53E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB118_5.wav
-1.84E+01,3.79E+00,-9.23E-01,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB118_6.wav
-1.85E+01,8.72E+00,-1.48E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB118_7.wav
-1.90E+01,7.39E+00,-1.49E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB118_8.wav
-1.91E+01,3.75E+00,-1.31E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB118_9.wav
-2.10E+01,-1.92E+00,-8.95E-01,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB119_1.wav
-1.83E+01,4.02E+00,-1.77E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB119_10.wav
-1.87E+01,1.09E+01,-2.51E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB119_11.wav
-2.05E+01,-1.36E+00,-1.18E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB119_12.wav
-2.24E+01,-3.40E+00,6.95E-01,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB119_13.wav
-1.85E+01,1.09E+00,-2.33E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB119_2.wav
-1.87E+01,5.83E-01,-1.40E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB119_3.wav
-1.87E+01,8.58E-01,-1.23E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB119_4.wav
-1.77E+01,1.30E+01,-3.00E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB119_5.wav
-1.39E+01,1.42E+01,-5.19E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB119_6.wav
-1.63E+01,1.02E+01,-3.70E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB119_7.wav
-1.86E+01,1.35E+00,-2.30E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB119_8.wav
-1.93E+01,-2.66E-01,-1.59E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB119_9.wav
-1.25E+01,1.71E+01,-4.62E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB11_1.wav
-1.71E+01,1.60E+01,-3.12E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB11_10.wav
-1.66E+01,1.75E+01,-1.49E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB11_11.wav
-1.83E+01,1.24E+01,-2.03E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB11_12.wav
-1.50E+01,1.83E+01,-3.57E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB11_13.wav
-1.38E+01,2.01E+01,-1.23E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB11_14.wav
-1.21E+01,1.70E+01,-4.81E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB11_2.wav
-1.25E+01,1.96E+01,-2.77E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB11_3.wav
-1.36E+01,1.83E+01,-3.05E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB11_4.wav
-1.38E+01,2.08E+01,-2.77E-01,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB11_5.wav
-1.32E+01,1.92E+01,-3.03E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB11_6.wav
-1.47E+01,2.00E+01,-5.14E-01,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB11_7.wav
-1.46E+01,2.05E+01,2.25E-01,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB11_8.wav
-1.59E+01,1.70E+01,-2.14E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB11_9.wav
-1.45E+01,1.85E+01,-2.62E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB12_1.wav
-1.58E+01,1.08E+01,-4.02E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB12_10.wav
-1.12E+01,1.64E+01,-5.02E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB12_11.wav
-1.52E+01,1.80E+01,-3.14E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB12_12.wav
-1.14E+01,1.87E+01,-3.97E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB12_13.wav
-1.69E+01,1.46E+01,-3.34E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB12_14.wav
-1.62E+01,1.54E+01,-3.32E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB12_2.wav
-1.32E+01,1.94E+01,-2.57E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB12_3.wav
-1.48E+01,1.62E+01,-4.69E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB12_4.wav
-1.13E+01,1.53E+01,-5.28E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB12_5.wav
-1.68E+01,1.08E+01,-3.43E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB12_6.wav
-1.39E+01,1.99E+01,-1.43E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB12_7.wav
-1.26E+01,1.96E+01,-2.80E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB12_8.wav
-1.54E+01,1.68E+01,-4.08E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB12_9.wav
-1.69E+01,1.67E+01,-3.76E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB13_1.wav
-1.79E+01,1.52E+01,-1.67E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB13_10.wav
-1.62E+01,1.85E+01,-2.09E-01,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB13_11.wav
-1.58E+01,1.89E+01,1.52E-02,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB13_12.wav
-1.23E+01,2.06E+01,-1.75E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB13_13.wav
-1.48E+01,1.36E+01,-5.11E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB13_14.wav
-1.08E+01,1.82E+01,-4.25E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB13_2.wav
-1.70E+01,1.41E+01,-4.14E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB13_3.wav
-1.86E+01,7.55E+00,-2.80E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB13_4.wav
-1.86E+01,1.06E+01,-3.39E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB13_5.wav
-1.76E+01,1.13E+01,-3.13E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB13_6.wav
-1.72E+01,1.50E+01,-3.55E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB13_7.wav
-1.62E+01,1.71E+01,-1.85E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB13_8.wav
-1.08E+01,1.89E+01,-3.72E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB13_9.wav
-1.78E+01,9.55E+00,-3.42E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB14_1.wav
-1.54E+01,1.89E+01,-1.46E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB14_10.wav
-1.59E+01,1.92E+01,-1.91E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB14_11.wav
-1.38E+01,1.78E+01,-3.76E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB14_12.wav
-1.69E+01,1.17E+01,-2.10E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB14_13.wav
-1.22E+01,2.01E+01,-2.30E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB14_14.wav
-1.57E+01,1.06E+01,-4.21E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB14_2.wav
-1.02E+01,1.71E+01,-4.63E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB14_3.wav
-1.67E+01,8.12E+00,-2.61E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB14_4.wav
-1.63E+01,7.98E+00,-2.88E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB14_5.wav
-1.60E+01,1.25E+01,-5.46E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB14_6.wav
-1.65E+01,8.67E+00,-4.52E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB14_7.wav
-1.60E+01,1.10E+01,-4.07E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB14_8.wav
-1.33E+01,2.06E+01,-1.18E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB14_9.wav
-1.52E+01,1.71E+01,-3.78E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB15_1.wav
-1.49E+01,1.74E+01,-3.06E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB15_10.wav
-1.61E+01,1.78E+01,-1.30E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB15_11.wav
-1.89E+01,1.31E+01,-2.42E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB15_12.wav
-1.16E+01,2.03E+01,-2.31E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB15_13.wav
-1.34E+01,2.10E+01,-4.62E-01,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB15_14.wav
-1.05E+01,1.81E+01,-4.24E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB15_2.wav
-1.45E+01,1.79E+01,-4.14E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB15_3.wav
-1.97E+01,8.49E+00,-1.14E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB15_4.wav
-1.60E+01,1.84E+01,-1.62E-01,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB15_5.wav
-1.37E+01,1.28E+01,-4.97E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB15_6.wav
-1.61E+01,1.56E+01,-3.26E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB15_7.wav
-1.17E+01,1.72E+01,-4.86E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB15_8.wav
-1.94E+01,6.40E+00,-1.57E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB15_9.wav
-1.22E+01,2.02E+01,-2.17E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB16_1.wav
-2.11E+01,-1.55E+00,-1.16E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB16_10.wav
-1.82E+01,4.75E+00,-3.26E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB16_11.wav
-1.92E+01,-4.31E-01,-1.89E-01,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB16_12.wav
-1.91E+01,2.69E-01,-1.33E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB16_13.wav
-2.20E+01,-3.25E+00,1.56E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB16_14.wav
-1.30E+01,1.96E+01,-2.24E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB16_2.wav
-1.50E+01,1.78E+01,-3.88E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB16_3.wav
-1.50E+01,1.61E+01,-3.77E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB16_4.wav
-1.86E+01,1.01E+01,-3.57E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB16_5.wav
-1.86E+01,9.61E+00,-3.58E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB16_6.wav
-1.78E+01,1.02E+01,-3.97E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB16_7.wav
-2.12E+01,-1.93E+00,-2.99E-01,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB16_8.wav
-2.14E+01,-2.24E+00,-3.02E-01,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB16_9.wav
-2.05E+01,-1.80E+00,5.67E-01,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB17_1.wav
-1.63E+01,1.21E+01,-4.61E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB17_10.wav
-1.69E+01,1.38E+01,-3.37E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB17_11.wav
-1.48E+01,1.80E+01,-3.65E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB17_12.wav
-1.20E+01,1.48E+01,-5.45E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB17_13.wav
-1.29E+01,1.56E+01,-5.28E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB17_14.wav
-1.82E+01,1.20E+00,-5.69E-01,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB17_2.wav
-1.83E+01,9.78E-01,-1.39E-01,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB17_3.wav
-1.62E+01,1.20E+01,-4.35E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB17_4.wav
-1.63E+01,1.18E+01,-4.21E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB17_5.wav
-1.61E+01,1.31E+01,-4.30E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB17_6.wav
-1.70E+01,1.27E+01,-3.68E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB17_7.wav
-1.53E+01,1.97E+01,-7.39E-02,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB17_8.wav
-1.19E+01,1.68E+01,-4.98E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB17_9.wav
-1.70E+01,1.66E+01,-1.94E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB18_1.wav
-1.59E+01,1.45E+01,-4.18E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB18_10.wav
-1.84E+01,6.27E+00,-1.57E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB18_11.wav
-1.62E+01,8.44E+00,-2.64E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB18_12.wav
-1.89E+01,-1.45E-01,-2.95E-02,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB18_13.wav
-1.69E+01,6.21E+00,-1.65E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB18_14.wav
-1.74E+01,1.12E+01,-2.73E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB18_2.wav
-1.60E+01,8.21E+00,-2.54E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB18_3.wav
-1.62E+01,1.27E+01,-5.66E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB18_4.wav
-1.58E+01,1.26E+01,-4.38E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB18_5.wav
-1.18E+01,1.52E+01,-5.35E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB18_6.wav
-1.19E+01,1.63E+01,-5.14E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB18_7.wav
-1.45E+01,1.28E+01,-4.91E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB18_8.wav
-1.82E+01,1.03E+00,5.09E-03,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB18_9.wav
-1.71E+01,1.01E+01,-2.56E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB19_1.wav
-1.57E+01,1.17E+01,-4.21E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB19_10.wav
-1.53E+01,1.51E+01,-4.40E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB19_11.wav
-1.07E+01,1.58E+01,-5.24E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB19_12.wav
-1.58E+01,1.89E+01,-4.58E-01,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB19_13.wav
-1.51E+01,1.77E+01,-2.03E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB19_14.wav
-1.75E+01,5.69E+00,-1.76E+00,geophony,D:\PhD-data\Wambiana - Processed\geophony\audio_segment_WetB19_2.wav
