x,y,z,sound_path,class
7.31E+00,4.80E+00,5.63E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220510T060000+1000_REC_6651.037_6655.537.wav,unlabelled
6.13E+00,5.22E+00,5.10E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220510T080000+1000_REC_1773.111_1777.611.wav,unlabelled
6.60E+00,6.39E+00,5.32E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220510T080000+1000_REC_2053.02_2057.52.wav,unlabelled
4.02E+00,3.96E+00,5.00E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220510T080000+1000_REC_2147.744_2152.244.wav,unlabelled
8.16E+00,5.59E+00,4.12E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220510T080000+1000_REC_6221.956_6226.456.wav,unlabelled
7.67E+00,4.98E+00,5.26E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220510T100000+1000_REC_2302.656_2307.156.wav,unlabelled
6.06E+00,4.50E+00,8.01E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220510T100000+1000_REC_3004.929_3009.429.wav,unlabelled
6.63E+00,4.82E+00,7.23E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220510T100000+1000_REC_3392.056_3396.556.wav,unlabelled
5.91E+00,4.51E+00,8.54E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220510T100000+1000_REC_5771.383_5775.883.wav,unlabelled
6.68E+00,4.64E+00,7.22E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220510T120000+1000_REC_3001.955_3006.455.wav,unlabelled
7.60E+00,4.62E+00,5.34E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220510T120000+1000_REC_4347.705_4352.205.wav,unlabelled
5.97E+00,4.16E+00,9.17E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220510T120000+1000_REC_4766.297_4770.797.wav,unlabelled
7.70E+00,4.07E+00,7.19E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220510T120000+1000_REC_6066.625_6071.125.wav,unlabelled
6.88E+00,4.63E+00,4.00E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220510T140000+1000_REC_2006.098_2010.598.wav,unlabelled
7.31E+00,4.90E+00,5.30E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220510T140000+1000_REC_341.217_345.717.wav,unlabelled
5.61E+00,5.05E+00,8.01E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220510T140000+1000_REC_4261.726_4266.226.wav,unlabelled
7.37E+00,4.86E+00,5.16E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220510T140000+1000_REC_933.052_937.552.wav,unlabelled
6.33E+00,7.15E+00,4.96E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220510T160000+1000_REC_2305.463_2309.963.wav,unlabelled
7.45E+00,4.86E+00,5.65E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220510T160000+1000_REC_3327.62_3332.12.wav,unlabelled
6.52E+00,4.71E+00,6.25E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220510T160000+1000_REC_4174.767_4179.267.wav,unlabelled
8.91E+00,5.81E+00,4.77E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220510T160000+1000_REC_6866.619_6871.119.wav,unlabelled
7.37E+00,4.85E+00,5.18E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220510T180000+1000_REC_1441.715_1446.215.wav,unlabelled
7.29E+00,5.35E+00,5.95E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220510T180000+1000_REC_1984.735_1989.235.wav,unlabelled
6.79E+00,5.13E+00,7.01E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220510T180000+1000_REC_398.839_403.339.wav,unlabelled
6.13E+00,4.85E+00,7.15E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220510T180000+1000_REC_5136.57_5141.07.wav,unlabelled
5.91E+00,4.54E+00,8.55E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220510T200000+1000_REC_4838.788_4843.288.wav,unlabelled
6.01E+00,4.23E+00,8.93E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220510T200000+1000_REC_4976.407_4980.907.wav,unlabelled
6.69E+00,4.85E+00,7.30E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220510T200000+1000_REC_6804.594_6809.094.wav,unlabelled
7.21E+00,5.39E+00,6.22E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220510T200000+1000_REC_7069.251_7073.751.wav,unlabelled
7.86E+00,5.70E+00,5.45E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220510T220000+1000_REC_4988.064_4992.564.wav,unlabelled
8.52E+00,6.24E+00,4.21E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220510T220000+1000_REC_5407.941_5412.441.wav,unlabelled
7.72E+00,5.31E+00,4.73E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220510T220000+1000_REC_6341.773_6346.273.wav,unlabelled
7.89E+00,5.94E+00,1.62E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220510T220000+1000_REC_6405.447_6409.947.wav,unlabelled
8.89E+00,6.20E+00,3.85E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T000000+1000_REC_3802.954_3807.454.wav,unlabelled
7.48E+00,5.46E+00,5.04E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T000000+1000_REC_4883.49_4887.99.wav,unlabelled
8.15E+00,5.63E+00,4.33E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T000000+1000_REC_6874.262_6878.762.wav,unlabelled
7.53E+00,5.19E+00,5.71E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T000000+1000_REC_83.463_87.963.wav,unlabelled
7.18E+00,5.20E+00,6.56E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T020000+1000_REC_1429.577_1434.077.wav,unlabelled
9.09E+00,5.70E+00,5.18E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T020000+1000_REC_5905.147_5909.647.wav,unlabelled
8.28E+00,6.28E+00,2.76E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T020000+1000_REC_6990.223_6994.723.wav,unlabelled
8.69E+00,5.77E+00,5.37E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T020000+1000_REC_899.896_904.396.wav,unlabelled
8.33E+00,5.89E+00,4.36E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T040000+1000_REC_1456.435_1460.935.wav,unlabelled
8.60E+00,6.57E+00,3.52E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T040000+1000_REC_1644.323_1648.823.wav,unlabelled
8.42E+00,6.23E+00,3.74E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T040000+1000_REC_1952.463_1956.963.wav,unlabelled
7.49E+00,5.39E+00,5.07E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T040000+1000_REC_6416.592_6421.092.wav,unlabelled
6.24E+00,5.28E+00,3.22E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T060000+1000_REC_3347.781_3352.281.wav,unlabelled
7.96E+00,6.05E+00,2.36E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T060000+1000_REC_5270.124_5274.624.wav,unlabelled
6.09E+00,6.69E+00,4.87E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T060000+1000_REC_7002.131_7006.631.wav,unlabelled
8.59E+00,6.47E+00,3.08E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T060000+1000_REC_760.205_764.705.wav,unlabelled
6.79E+00,5.58E+00,6.18E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T080000+1000_REC_1534.884_1539.384.wav,unlabelled
6.09E+00,4.82E+00,7.25E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T080000+1000_REC_2504.977_2509.477.wav,unlabelled
7.02E+00,5.32E+00,6.13E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T080000+1000_REC_2542.775_2547.275.wav,unlabelled
7.20E+00,5.45E+00,5.87E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T080000+1000_REC_3064.126_3068.626.wav,unlabelled
7.45E+00,5.51E+00,5.21E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T100000+1000_REC_2393.194_2397.694.wav,unlabelled
6.71E+00,4.71E+00,7.08E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T100000+1000_REC_5382.199_5386.699.wav,unlabelled
6.40E+00,4.57E+00,7.88E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T100000+1000_REC_5874.805_5879.305.wav,unlabelled
6.05E+00,4.55E+00,8.09E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T100000+1000_REC_753.361_757.861.wav,unlabelled
7.67E+00,4.10E+00,7.21E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T120000+1000_REC_2399.509_2404.009.wav,unlabelled
6.71E+00,4.47E+00,7.25E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T120000+1000_REC_3503.836_3508.336.wav,unlabelled
6.55E+00,4.97E+00,6.88E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T120000+1000_REC_5229.815_5234.315.wav,unlabelled
5.60E+00,5.08E+00,7.84E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T120000+1000_REC_5788.909_5793.409.wav,unlabelled
5.83E+00,4.60E+00,8.54E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T140000+1000_REC_3472.312_3476.812.wav,unlabelled
6.76E+00,4.83E+00,7.21E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T140000+1000_REC_4529.096_4533.596.wav,unlabelled
6.13E+00,4.24E+00,8.71E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T140000+1000_REC_5303.457_5307.957.wav,unlabelled
5.48E+00,5.82E+00,7.32E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T140000+1000_REC_880.512_885.012.wav,unlabelled
6.83E+00,5.85E+00,5.80E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T160000+1000_REC_1465.954_1470.454.wav,unlabelled
7.24E+00,4.63E+00,4.28E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T160000+1000_REC_2561.973_2566.473.wav,unlabelled
5.88E+00,4.60E+00,8.43E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T160000+1000_REC_4276.858_4281.358.wav,unlabelled
9.18E+00,2.77E+00,6.55E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T160000+1000_REC_5756.347_5760.847.wav,unlabelled
8.23E+00,5.25E+00,2.34E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T180000+1000_REC_2954.211_2958.711.wav,unlabelled
8.77E+00,2.99E+00,6.89E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T180000+1000_REC_3682.135_3686.635.wav,unlabelled
6.86E+00,6.33E+00,2.15E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T180000+1000_REC_4506.642_4511.142.wav,unlabelled
9.33E+00,2.47E+00,6.54E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T180000+1000_REC_771.158_775.658.wav,unlabelled
8.08E+00,5.57E+00,4.56E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T200000+1000_REC_2710.053_2714.553.wav,unlabelled
7.91E+00,5.34E+00,4.64E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T200000+1000_REC_3136.785_3141.285.wav,unlabelled
7.70E+00,4.25E+00,6.28E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T200000+1000_REC_4153.858_4158.358.wav,unlabelled
8.91E+00,2.68E+00,7.19E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T200000+1000_REC_7039.582_7044.082.wav,unlabelled
8.13E+00,6.44E+00,3.94E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T220000+1000_REC_4435.68_4440.18.wav,unlabelled
7.53E+00,5.54E+00,4.96E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T220000+1000_REC_5215.772_5220.272.wav,unlabelled
7.63E+00,5.26E+00,5.02E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T220000+1000_REC_5470.406_5474.906.wav,unlabelled
7.30E+00,5.57E+00,5.15E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220511T220000+1000_REC_6224.799_6229.299.wav,unlabelled
7.82E+00,3.83E+00,6.53E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T000000+1000_REC_1093.95_1098.45.wav,unlabelled
9.45E+00,2.21E+00,6.57E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T000000+1000_REC_2766.249_2770.749.wav,unlabelled
9.44E+00,2.25E+00,6.55E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T000000+1000_REC_4223.625_4228.125.wav,unlabelled
8.27E+00,3.85E+00,6.18E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T000000+1000_REC_848.976_853.476.wav,unlabelled
9.25E+00,2.36E+00,8.17E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T020000+1000_REC_324.356_328.856.wav,unlabelled
9.13E+00,2.26E+00,8.25E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T020000+1000_REC_4159.824_4164.324.wav,unlabelled
9.00E+00,2.46E+00,8.04E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T020000+1000_REC_678.056_682.556.wav,unlabelled
9.07E+00,2.43E+00,7.08E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T020000+1000_REC_7102.181_7106.681.wav,unlabelled
9.47E+00,2.43E+00,8.07E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T040000+1000_REC_101.685_106.185.wav,unlabelled
8.99E+00,2.69E+00,7.74E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T040000+1000_REC_4917.829_4922.329.wav,unlabelled
8.93E+00,2.52E+00,8.01E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T040000+1000_REC_547.314_551.814.wav,unlabelled
8.46E+00,3.54E+00,6.60E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T040000+1000_REC_6685.148_6689.648.wav,unlabelled
8.96E+00,2.65E+00,7.23E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T060000+1000_REC_1325.055_1329.555.wav,unlabelled
9.18E+00,2.31E+00,7.17E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T060000+1000_REC_3047.577_3052.077.wav,unlabelled
7.78E+00,3.92E+00,6.46E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T060000+1000_REC_443.878_448.378.wav,unlabelled
9.10E+00,2.19E+00,8.24E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T060000+1000_REC_6047.88_6052.38.wav,unlabelled
9.20E+00,2.76E+00,7.57E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T080000+1000_REC_1805.608_1810.108.wav,unlabelled
8.66E+00,5.01E+00,5.14E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T080000+1000_REC_253.841_258.341.wav,unlabelled
7.46E+00,5.55E+00,4.87E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T080000+1000_REC_5246.985_5251.485.wav,unlabelled
8.64E+00,4.89E+00,5.23E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T080000+1000_REC_716.41_720.91.wav,unlabelled
7.13E+00,3.84E+00,7.53E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T100000+1000_REC_1687.474_1691.974.wav,unlabelled
6.69E+00,3.98E+00,7.74E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T100000+1000_REC_2903.738_2908.238.wav,unlabelled
8.60E+00,3.48E+00,6.52E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T100000+1000_REC_5839.143_5843.643.wav,unlabelled
7.54E+00,3.56E+00,7.52E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T100000+1000_REC_6478.072_6482.572.wav,unlabelled
8.96E+00,2.26E+00,8.11E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T120000+1000_REC_2677.178_2681.678.wav,unlabelled
8.97E+00,2.13E+00,8.19E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T120000+1000_REC_3418.569_3423.069.wav,unlabelled
9.38E+00,1.75E+00,8.05E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T120000+1000_REC_5417.933_5422.433.wav,unlabelled
9.05E+00,2.14E+00,8.36E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T120000+1000_REC_6748.191_6752.691.wav,unlabelled
9.40E+00,1.68E+00,7.90E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T140000+1000_REC_1638.335_1642.835.wav,unlabelled
9.51E+00,1.75E+00,7.69E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T140000+1000_REC_1796.004_1800.504.wav,unlabelled
9.12E+00,2.36E+00,7.10E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T140000+1000_REC_4688.874_4693.374.wav,unlabelled
8.93E+00,2.57E+00,7.90E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T140000+1000_REC_5599.205_5603.705.wav,unlabelled
6.68E+00,5.39E+00,2.48E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T160000+1000_REC_173.355_177.855.wav,unlabelled
4.14E+00,7.78E+00,-2.08E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T160000+1000_REC_4604.938_4609.438.wav,unlabelled
6.73E+00,5.39E+00,2.48E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T160000+1000_REC_53.406_57.906.wav,unlabelled
8.96E+00,2.60E+00,7.86E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T160000+1000_REC_6713.792_6718.292.wav,unlabelled
9.03E+00,2.09E+00,8.37E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T180000+1000_REC_2002.973_2007.473.wav,unlabelled
9.00E+00,2.35E+00,7.21E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T180000+1000_REC_2663.572_2668.072.wav,unlabelled
9.07E+00,1.95E+00,8.26E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T180000+1000_REC_6933.928_6938.428.wav,unlabelled
9.03E+00,2.07E+00,8.37E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T180000+1000_REC_7148.241_7152.741.wav,unlabelled
9.01E+00,2.08E+00,8.39E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T200000+1000_REC_3556.981_3561.481.wav,unlabelled
9.00E+00,2.54E+00,7.21E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T200000+1000_REC_5152.009_5156.509.wav,unlabelled
9.02E+00,2.41E+00,7.15E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T200000+1000_REC_5376.831_5381.331.wav,unlabelled
9.06E+00,2.52E+00,7.18E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T200000+1000_REC_6653.873_6658.373.wav,unlabelled
9.15E+00,1.82E+00,8.24E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T220000+1000_REC_1020.905_1025.405.wav,unlabelled
8.97E+00,2.23E+00,8.13E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T220000+1000_REC_1279.625_1284.125.wav,unlabelled
9.56E+00,1.79E+00,7.70E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T220000+1000_REC_2692.976_2697.476.wav,unlabelled
8.35E+00,5.61E+00,4.55E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220512T220000+1000_REC_6384.074_6388.574.wav,unlabelled
8.25E+00,5.49E+00,4.56E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220513T000000+1000_REC_1079.72_1084.22.wav,unlabelled
8.46E+00,5.51E+00,4.19E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220513T000000+1000_REC_3399.383_3403.883.wav,unlabelled
8.29E+00,5.45E+00,4.53E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220513T000000+1000_REC_4411.998_4416.498.wav,unlabelled
9.06E+00,2.60E+00,7.52E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220513T000000+1000_REC_6811.702_6816.202.wav,unlabelled
9.04E+00,2.63E+00,7.79E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220513T020000+1000_REC_107.742_112.242.wav,unlabelled
9.01E+00,2.10E+00,8.36E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220513T020000+1000_REC_362.602_367.102.wav,unlabelled
8.26E+00,3.85E+00,6.18E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220513T020000+1000_REC_3805.295_3809.795.wav,unlabelled
9.51E+00,2.46E+00,7.93E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220513T020000+1000_REC_5979.661_5984.161.wav,unlabelled
9.11E+00,2.01E+00,8.32E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220513T040000+1000_REC_1121.488_1125.988.wav,unlabelled
8.93E+00,2.25E+00,7.25E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220513T040000+1000_REC_118.715_123.215.wav,unlabelled
8.99E+00,2.08E+00,7.62E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220513T040000+1000_REC_3904.063_3908.563.wav,unlabelled
9.12E+00,1.85E+00,8.22E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220513T040000+1000_REC_5419.642_5424.142.wav,unlabelled
9.09E+00,1.91E+00,8.16E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220513T060000+1000_REC_2391.08_2395.58.wav,unlabelled
5.75E+00,4.10E+00,3.66E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220513T060000+1000_REC_3417.034_3421.534.wav,unlabelled
9.03E+00,2.62E+00,7.73E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220513T060000+1000_REC_814.376_818.876.wav,unlabelled
8.99E+00,2.59E+00,7.29E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220513T060000+1000_REC_857.912_862.412.wav,unlabelled
8.80E+00,4.63E+00,5.54E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220513T080000+1000_REC_2542.04_2546.54.wav,unlabelled
8.29E+00,5.22E+00,4.60E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220513T080000+1000_REC_3959.668_3964.168.wav,unlabelled
7.64E+00,5.42E+00,5.02E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220513T080000+1000_REC_4600.083_4604.583.wav,unlabelled
8.43E+00,6.36E+00,3.35E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220513T080000+1000_REC_6232.136_6236.636.wav,unlabelled
7.42E+00,5.50E+00,5.34E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220513T100000+1000_REC_2884.501_2889.001.wav,unlabelled
7.18E+00,4.23E+00,4.28E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220513T100000+1000_REC_4124.599_4129.099.wav,unlabelled
8.59E+00,4.05E+00,6.04E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220513T100000+1000_REC_4490.529_4495.029.wav,unlabelled
7.59E+00,6.16E+00,5.38E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220513T100000+1000_REC_4731.929_4736.429.wav,unlabelled
7.03E+00,5.85E+00,4.13E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220513T120000+1000_REC_1661.638_1666.138.wav,unlabelled
6.02E+00,4.49E+00,8.50E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220513T120000+1000_REC_1706.294_1710.794.wav,unlabelled
6.06E+00,6.80E+00,4.97E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220513T120000+1000_REC_3777.973_3782.473.wav,unlabelled
6.39E+00,4.74E+00,7.51E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220513T120000+1000_REC_6609.443_6613.943.wav,unlabelled
5.78E+00,4.82E+00,8.10E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220513T140000+1000_REC_1545.348_1549.848.wav,unlabelled
7.78E+00,4.15E+00,7.58E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220513T140000+1000_REC_1606.789_1611.289.wav,unlabelled
6.41E+00,6.08E+00,3.44E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220513T140000+1000_REC_1886.658_1891.158.wav,unlabelled
6.61E+00,4.44E+00,6.27E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220513T140000+1000_REC_609.918_614.418.wav,unlabelled
8.35E+00,4.97E+00,5.02E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220513T160000+1000_REC_3919.504_3924.004.wav,unlabelled
8.45E+00,4.95E+00,5.08E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220513T160000+1000_REC_3942.321_3946.821.wav,unlabelled
4.16E+00,7.81E+00,-2.12E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220513T160000+1000_REC_4609.302_4613.802.wav,unlabelled
6.44E+00,5.36E+00,3.66E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_DryB_20220513T160000+1000_REC_690.942_695.442.wav,unlabelled
